type,label,original_text,processed_text
ham,0,এভাবে মোবাইল পাব জীবনেও ভাবি নাই। এক মাস আগেও দুইটা মোবাইল হারাইছি,এভাবে মোবাইল পাব জীবনেও ভাবি নাই। এক মাস আগেও দুইটা মোবাইল হারাইছি
ham,0,প্রয়োজনীয় মনে হয়নি,প্রয়োজনীয় মনে হয়নি
ham,0,"আজকে আমি ভাই যে কাহিনী করছি। আজকে আমি আফমি প্লাজায় গেছি, সাথে ছেলেকেও নিয়ে গেছি। অনেক দোকান ঘুতে টুরে চলে যাব বাসায় তখন দেখি মোবাইল নাই। এবার সব দোকান চেক করে দেখি কোথাও মোবাইল নাই। দেন এক দোকানদার আমাকে আফমি প্লাজার টপ রুফে সেন্ট্রাল সিসি ক্যামেরা কন্ট্রোল রুমে গেছি, সব দোকান চেক করতে। তখন ক্যামেরায় দোকানে দেখা গেছে আমি মোবাইল নিয়ে Savee's by Tony দোকানে গেছি, বাট খালি হাতে আসছি। এরপর ওই দোকানে গেলাম ওরা সিসি ক্যামেরা দেখার জন্য রেডি, তখন আমি ওদের বললাম যে আমি যেখানে মিরর এর সামনে ড্রেস দেখতে ছিলাম সেখানে দেখতে চাইলাম, ওরা দেখতে দিলো। এরপর মোবাইল টা ভাই কাপড়ের সেল্ফ এর কয়েকটা কাপড়ের নিচে থেকে বের হইছে। মোবাইল টাও বন্ধ হয়ে গেছিলো।","আজকে আমি ভাই যে কাহিনী করছি। আজকে আমি আফমি প্লাজায় গেছি, সাথে ছেলেকেও নিয়ে গেছি। অনেক দোকান ঘুতে টুরে চলে যাব বাসায় তখন দেখি মোবাইল নাই। এবার সব দোকান চেক করে দেখি কোথাও মোবাইল নাই। দেন এক দোকানদার আমাকে আফমি প্লাজার টপ রুফে সেন্ট্রাল সিসি ক্যামেরা কন্ট্রোল রুমে গেছি, সব দোকান চেক করতে। তখন ক্যামেরায় দোকানে দেখা গেছে আমি মোবাইল নিয়ে Savee's by Tony দোকানে গেছি, বাট খালি হাতে আসছি। এরপর ওই দোকানে গেলাম ওরা সিসি ক্যামেরা দেখার জন্য রেডি, তখন আমি ওদের বললাম যে আমি যেখানে মিরর এর সামনে ড্রেস দেখতে ছিলাম সেখানে দেখতে চাইলাম, ওরা দেখতে দিলো। এরপর মোবাইল টা ভাই কাপড়ের সেল্ফ এর কয়েকটা কাপড়ের নিচে থেকে বের হইছে। মোবাইল টাও বন্ধ হয়ে গেছিলো।"
ham,0,নামাজ বেহেশতের চাবিকাঠি।,নামাজ বেহেশতের চাবিকাঠি।
ham,0,"কোভিড-১৯ ভ্যাকসিন নিবন্ধনঃ আপনার OTP কোড-651947 , ধন্যবাদ।","কোভিড- <NUMBER> ভ্যাকসিন নিবন্ধনঃ আপনার OTP কোড- <NUMBER> , ধন্যবাদ।"
ham,0,তোদের সাথে গত ফ্রাইডে মিট করার পর আমার ফার্স্ট রিয়েলাইজেশন,তোদের সাথে গত ফ্রাইডে মিট করার পর আমার ফার্স্ট রিয়েলাইজেশন
ham,0,সবার তো নরমাল ডেলিভারি হয় নাই।সবাইকে কষ্টটা কেমন সেটার এক্সপেরিয়ান্স জানাইলাম আরকি।ইন ফিউচার কাজে দিবে সবার।তুই সওয়াব পাবি।,সবার তো নরমাল ডেলিভারি হয় নাই।সবাইকে কষ্টটা কেমন সেটার এক্সপেরিয়ান্স জানাইলাম আরকি।ইন ফিউচার কাজে দিবে সবার।তুই সওয়াব পাবি।
ham,0,"প্রমোশনাল এসমএস না চাইলে *৭# ডায়াল করে চালু করুন ডু নট ডিসটার্ব সেবা, অন্যথায় চালু না করার অনুরোধ করা হলো : বিটিআরসি","প্রমোশনাল এসমএস না চাইলে * <NUMBER> # ডায়াল করে চালু করুন ডু নট ডিসটার্ব সেবা, অন্যথায় চালু না করার অনুরোধ করা হলো : বিটিআরসি"
ham,0,আমি এটাও ভুলে যাই,আমি এটাও ভুলে যাই
ham,0,এখন নাহিদা ডাকিস,এখন নাহিদা ডাকিস
ham,0,খেলাধুলার সর্বশেষ খবর পেতে ভিজিট করুন http://mysports.com.bd । ট্যাক্সসহ চার্জ ৩.৩৩ টাকা প্রতিদিন।,খেলাধুলার সর্বশেষ খবর পেতে ভিজিট করুন <URL> । ট্যাক্সসহ চার্জ <MONEY> প্রতিদিন।
ham,0,আপনার প্রেমিকাকে পটানোর টিপস আমরা প্রোভাইড করবো,আপনার প্রেমিকাকে পটানোর টিপস আমরা প্রোভাইড করবো
ham,0,সেরকম পাইনি এখন অব্দি,সেরকম পাইনি এখন অব্দি
ham,0,ইবিএল থেকে কার্ডের PIN নম্বর ৪ থেকে ৬ সংখ্যায় উন্নীত/পরিবর্তন সংক্রান্ত ফোন কল করা হয় না। এ ধরনের প্রতারণামূলক ফোন কল থেকে সতর্ক থাকুন।,ইবিএল থেকে কার্ডের PIN নম্বর <NUMBER> থেকে <NUMBER> সংখ্যায় উন্নীত/পরিবর্তন সংক্রান্ত ফোন কল করা হয় না। এ ধরনের প্রতারণামূলক ফোন কল থেকে সতর্ক থাকুন।
ham,0,"আপনার ইবিএল ক্রেডিট এবং ডেবিট কার্ডে সর্বনিম্ন ১০০০ টাকা QR ট্রান্সাকশনে উপভোগ করুন ১৫% ক্যাশব্যাক, সর্বোচ্চ ৫০০ টাকা, ৩০ জুন ২০২৩ পর্যন্ত।","আপনার ইবিএল ক্রেডিট এবং ডেবিট কার্ডে সর্বনিম্ন <MONEY> QR ট্রান্সাকশনে উপভোগ করুন <NUMBER> % ক্যাশব্যাক, সর্বোচ্চ <MONEY> , <NUMBER> জুন <NUMBER> পর্যন্ত।"
ham,0,এমন ম্যাসেজ কেউ দেয় না💔,এমন ম্যাসেজ কেউ দেয় না💔
ham,0,ভাই আমি সিউর ভবিষ্যতে আল্লাহ বাচ্চাকাচ্চা দিলে ডেলিভারির সময় কষ্টে কান্দার জায়গায় কথা মনে করে চিল্লাই উলটা হাসবো মনে হচ্ছে,ভাই আমি সিউর ভবিষ্যতে আল্লাহ বাচ্চাকাচ্চা দিলে ডেলিভারির সময় কষ্টে কান্দার জায়গায় কথা মনে করে চিল্লাই উলটা হাসবো মনে হচ্ছে
ham,0,আমিও হাসতেই আছি,আমিও হাসতেই আছি
ham,0,এখন থেকে রবিতে আপনার বিশেষ অফারগুলো জানতে ডায়াল করুন *৮৮৮#,এখন থেকে রবিতে আপনার বিশেষ অফারগুলো জানতে ডায়াল করুন * <NUMBER> #
ham,0,বোনাস সহ ২৫জিবি-২০০টাকা-৭দিন। নিতে ডায়াল *১২১*৫৪৫৩# বা mygp.li/mo,বোনাস সহ ২৫জিবি- <MONEY> -৭দিন। নিতে ডায়াল * <NUMBER> * <NUMBER> # বা mygp.li/mo
ham,0,আমার গাল ব্যথা হয়ে গেছে অলরেডি,আমার গাল ব্যথা হয়ে গেছে অলরেডি
ham,0,ইতির এক্সাম্পল শুনে আমি হাসতেই আছি,ইতির এক্সাম্পল শুনে আমি হাসতেই আছি
spam,1,কুরবানি মজাদার রেসিপি SMS পেতে ডায়াল করুন *26397*94# চার্জ ৳২.৬৭দৈনিক,কুরবানি মজাদার রেসিপি SMS পেতে ডায়াল করুন * <NUMBER> * <NUMBER> # চার্জ <MONEY> দৈনিক
spam,1,এই দায়ভার তোদের।,এই দায়ভার তোদের।
spam,1,এন্ড্রয়েড ফোন পেতে এই লিংকে ক্লিক করুন!!,এন্ড্রয়েড ফোন পেতে এই লিংকে ক্লিক করুন!!
ham,0,ভাই তোরা বাচ্চাকাচ্চার মা হইছস কেম্নে! ঝাউরা গুলা,ভাই তোরা বাচ্চাকাচ্চার মা হইছস কেম্নে! ঝাউরা গুলা
ham,0,আরেকটা বিষয় অনেক ভয়ানক লাগে।সেটা হইল বাচ্চা ডেলিভারির বিষয়টা।আমি শুনসি অনেক কষ্টের।,আরেকটা বিষয় অনেক ভয়ানক লাগে।সেটা হইল বাচ্চা ডেলিভারির বিষয়টা।আমি শুনসি অনেক কষ্টের।
spam,1,"আপনার জন্য সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ প্রশ্নের উত্তর দিয়ে জিতে নিন ৩৩,৬০০ টাকার আকর্ষণীয় স্মার্টফোন Oppo F21s Pro 5G মাত্র ৳২.৬৭/দিন/প্রশ্ন, ডায়াল *213*56565#","আপনার জন্য সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ প্রশ্নের উত্তর দিয়ে জিতে নিন <MONEY> র আকর্ষণীয় স্মার্টফোন Oppo F21s Pro 5G মাত্র <MONEY> /দিন/প্রশ্ন, ডায়াল * <NUMBER> * <NUMBER> #"
spam,1,চিরসবুজ বাংলা গান শুনুন এখনই StarMaker- রে আর কয়েন রিচার্জ করতে https://bit.ly/3XULpXy,চিরসবুজ বাংলা গান শুনুন এখনই StarMaker- রে আর কয়েন রিচার্জ করতে <URL>
spam,1,ভালোবাসার টিপস ও রিংটোন সেট,ভালোবাসার টিপস ও রিংটোন সেট
spam,1,Pureit,Pureit
spam,1,"সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ কিছু প্রশ্নের উত্তর দিয়ে জিতে নিন ৩১,৯৯০ টাকার আকর্ষণীয় স্মার্টফোন Realme 9 Pro, ডায়াল *213*40404#","সুবর্ণ সুযোগ স্মার্টফোন জিতার!! সহজ কিছু প্রশ্নের উত্তর দিয়ে জিতে নিন <MONEY> র আকর্ষণীয় স্মার্টফোন Realme <NUMBER> Pro, ডায়াল * <NUMBER> * <NUMBER> #"
spam,1,ঘরের সকল কাজ করে দিবে একদম নিশ্চিন্তে!! সেবা পেতে আজই যোগাযোগ করুন আমাদের সাথে,ঘরের সকল কাজ করে দিবে একদম নিশ্চিন্তে!! সেবা পেতে আজই যোগাযোগ করুন আমাদের সাথে
spam,1,ওপেলিয়ার সকল আউটলেটে চলছে ২০% ছাড়!!,ওপেলিয়ার সকল আউটলেটে চলছে <NUMBER> % ছাড়!!
spam,1,প্রেমের টিপস পেতে চাইলে এইসব ভুংচুং চাপুন,প্রেমের টিপস পেতে চাইলে এইসব ভুংচুং চাপুন
spam,1,আপনার ভালবাসার মানুষ্কে খুজে পেতে ডায়াল করুন,আপনার ভালবাসার মানুষ্কে খুজে পেতে ডায়াল করুন
ham,0,"ম্যাম, আমি এক্সাম দিয়েছি। অফিসের শিডিউলটা কমপ্লিট করতে পেরেছিলাম।","ম্যাম, আমি এক্সাম দিয়েছি। অফিসের শিডিউলটা কমপ্লিট করতে পেরেছিলাম।"
spam,1,আপনি কী দক্ষ গৃ্হশিক্ষক খুজছেন???,আপনি কী দক্ষ গৃ্হশিক্ষক খুজছেন???
ham,0,লাস্ট মোমেন্ট এ এক্সাম দিয়ে দিয়েছি।,লাস্ট মোমেন্ট এ এক্সাম দিয়ে দিয়েছি।
ham,0,খে জমা দাও... ওরা সবাই ক্লাস টেস্ট দিয়েছে... লিখেও জমা দিয়েছে...,খে জমা দাও... ওরা সবাই ক্লাস টেস্ট দিয়েছে... লিখেও জমা দিয়েছে...
ham,0,তোমরা আমাকে গত কালকে সকালে বললেও হত,তোমরা আমাকে গত কালকে সকালে বললেও হত
ham,0,এখন তো আর পসিবল না,এখন তো আর পসিবল না
ham,0,"আসসালামুয়ালাইকুম, ম্যাম 
parallel exam টা একটু সময় নিয়ে দিতে পারলে আমরা ভালো রেজাল্ট করতে পরব।","আসসালামুয়ালাইকুম, ম্যাম parallel exam টা একটু সময় নিয়ে দিতে পারলে আমরা ভালো রেজাল্ট করতে পরব।"
spam,1,বাংলাদেশ সেনাবাহিনীতে কমিশন অফিসার হিসাবে ৯১তম বিএমএ দীর্ঘমেয়াদী কোর্সে যোগ দিন। ২৪ এপ্রিল ২০২৩ তারিখের মধ্যে অনলাইনে আবেদন করুন বিস্তারিতঃ https://joinbangladesharmy.army.mil.bd,বাংলাদেশ সেনাবাহিনীতে কমিশন অফিসার হিসাবে ৯১তম বিএমএ দীর্ঘমেয়াদী কোর্সে যোগ দিন। <NUMBER> এপ্রিল <NUMBER> তারিখের মধ্যে অনলাইনে আবেদন করুন বিস্তারিতঃ <URL>
spam,1,"৮ এপ্রিল ‘বাংলাদেশ স্কাউটস দিবস’। ‘স্কাউটিং করবো, স্মার্ট বাংলাদেশ গড়বো’ থিমে দ্বিতীয়বারের মতো দেশব্যাপী উদযাপিত হচ্ছে এ দিবস।। সকলকে বাংলাদেশ স্কাউটস দিবসের শুভেচ্ছা","<NUMBER> এপ্রিল ‘বাংলাদেশ স্কাউটস দিবস’। ‘স্কাউটিং করবো, স্মার্ট বাংলাদেশ গড়বো’ থিমে দ্বিতীয়বারের মতো দেশব্যাপী উদযাপিত হচ্ছে এ দিবস।। সকলকে বাংলাদেশ স্কাউটস দিবসের শুভেচ্ছা"
spam,1,"“আজ ৭ এপ্রিল বিশ্ব স্বাস্থ্য দিবস। এবারের প্রতিপাদ্য “Health for All” যার বাংলা ভাবানুবাদ করা হয়েছে “সবার জন্য স্বাস্থ্য”।-স্বাস্থ্য সেবা বিভাগ, স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়”।","“আজ <NUMBER> এপ্রিল বিশ্ব স্বাস্থ্য দিবস। এবারের প্রতিপাদ্য “Health for All” যার বাংলা ভাবানুবাদ করা হয়েছে “সবার জন্য স্বাস্থ্য”।-স্বাস্থ্য সেবা বিভাগ, স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়”।"
spam,1,০২ এপ্রিল ২০২৩ তারিখ ১৬তম বিশ্ব অটিজম সচেতনতা দিবস। এবারের প্রতিপাদ্য “রূপান্তরের অভিযাত্রায় সবার জন্য নিউরোবান্ধব অন্তর্ভুক্তিমূলক বিশ্বগঠন”- সমাজ কল্যান মন্ত্রণালয়।,<NUMBER> এপ্রিল <NUMBER> তারিখ ১৬তম বিশ্ব অটিজম সচেতনতা দিবস। এবারের প্রতিপাদ্য “রূপান্তরের অভিযাত্রায় সবার জন্য নিউরোবান্ধব অন্তর্ভুক্তিমূলক বিশ্বগঠন”- সমাজ কল্যান মন্ত্রণালয়।
spam,1,"‘‘০৬ এপ্রিল জাতীয় ও আন্তর্জাতিক ক্রীড়া দিবস। এ বছরের প্রতিপাদ্য হলো স্মার্ট বাংলাদেশ, স্মার্ট ক্রীড়াঙ্গন, শেখ হাসিনার দর্শন। যুব ও ক্রীড়া মন্ত্রণালয়।","‘‘ <NUMBER> এপ্রিল জাতীয় ও আন্তর্জাতিক ক্রীড়া দিবস। এ বছরের প্রতিপাদ্য হলো স্মার্ট বাংলাদেশ, স্মার্ট ক্রীড়াঙ্গন, শেখ হাসিনার দর্শন। যুব ও ক্রীড়া মন্ত্রণালয়।"
spam,1,"“করলে জাটকা সংরক্ষণ-বাড়বে ইলিশের উৎপাদন“ ০১-০৭ এপ্রিল “জাটকা সংরক্ষণ সপ্তাহ-২০২৩’’ উদ্‌যাপিত হচ্ছে। আসুন, আমরা জাটকা রক্ষা করে ইলিশ উৎপাদন বৃদ্ধি করি-মৎস্য অধিদপ্তর/মপ্রাম’’।","“করলে জাটকা সংরক্ষণ-বাড়বে ইলিশের উৎপাদন“ <NUMBER> - <NUMBER> এপ্রিল “জাটকা সংরক্ষণ সপ্তাহ- <NUMBER> ’’ উদ্‌যাপিত হচ্ছে। আসুন, আমরা জাটকা রক্ষা করে ইলিশ উৎপাদন বৃদ্ধি করি-মৎস্য অধিদপ্তর/মপ্রাম’’।"
spam,1,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা ২৯ মার্চ ২০২৩ তারিখ সকাল ১০:৩০ টায় জাতীয় ভূমি সম্মেলন এবং ভূমি মন্ত্রণালয়ের ৭টি উদ্যোগ উদ্বোধন করবেন। ভিজিট করুন: land.gov.bd,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা <NUMBER> মার্চ <NUMBER> তারিখ সকাল <NUMBER> : <NUMBER> টায় জাতীয় ভূমি সম্মেলন এবং ভূমি মন্ত্রণালয়ের ৭টি উদ্যোগ উদ্বোধন করবেন। ভিজিট করুন: <URL>
spam,1,‘আপনার সন্তান ও আগামী প্রজন্ম,‘আপনার সন্তান ও আগামী প্রজন্ম
spam,1,জ্বালানি সাশ্রয় হোক তার জন্য'।,জ্বালানি সাশ্রয় হোক তার জন্য'।
spam,1,"-হাইড্রোকার্বন ইউনিট, জ্বালানি ও খনিজ সম্পদ বিভাগ।","-হাইড্রোকার্বন ইউনিট, জ্বালানি ও খনিজ সম্পদ বিভাগ।"
spam,1,রঙ বাংলাদেশ ও সাদাকালো-র ভাউচারে ২৫%ছাড়,রঙ বাংলাদেশ ও সাদাকালো-র ভাউচারে <NUMBER> %ছাড়
spam,1,"হাই ভোল্টেজ ম্যাচে রিয়াল-ইন্টার,বাফার ফ্রি দেখতে - cutt.ly/YW4f6Wb","হাই ভোল্টেজ ম্যাচে রিয়াল-ইন্টার,বাফার ফ্রি দেখতে - <URL>"
spam,1,নীতি নাকি ক্যারিয়ার? জানতে দেখুন নিষিদ্ধ ফল Binge-এ! cutt.ly/6W1zgR4,নীতি নাকি ক্যারিয়ার? জানতে দেখুন নিষিদ্ধ ফল Binge-এ! <URL>
spam,1,দেখুন সাড়া জাগানো থ্রিলার ওয়েব সিরিজ সদরঘাটের টাইগার cutt.ly/mWKUZTx,দেখুন সাড়া জাগানো থ্রিলার ওয়েব সিরিজ সদরঘাটের টাইগার <URL>
spam,1,*213*2843# ডায়াল করে জানুন সেলস/মার্কেটিং চাকুরীর খবর চার্জ ২.৬৭ টাকা/দিন,* <NUMBER> * <NUMBER> # ডায়াল করে জানুন সেলস/মার্কেটিং চাকুরীর খবর চার্জ <MONEY> /দিন
spam,1,ফিফা বিশ্বকাপ উপলক্ষে লুফে নিন সুলতান'স ডাইন অ্যাপসে ১৫% ডিসকাউন্ট যেকোনো অর্ডারে সর্বোচ্চ ৫২৫ টাকা !!,ফিফা বিশ্বকাপ উপলক্ষে লুফে নিন সুলতান'স ডাইন অ্যাপসে <NUMBER> % ডিসকাউন্ট যেকোনো অর্ডারে সর্বোচ্চ <MONEY> !!
spam,1,"দারাজ ইদ সেলে লুফে নিন ২০% পর্যন্ত ক্যাশব্যাক নগদ/বিকাশে, সাথে আছে মেগা ডিলস, হট ডিলস, মিস্ট্রি বক্স > https://click.daraz.com.bd/e/_CY9njh","দারাজ ইদ সেলে লুফে নিন <NUMBER> % পর্যন্ত ক্যাশব্যাক নগদ/বিকাশে, সাথে আছে মেগা ডিলস, হট ডিলস, মিস্ট্রি বক্স > <URL>"
spam,1,"FastExGo নতুন শপে স্বাগতম,","FastExGo নতুন শপে স্বাগতম,"
spam,1,সোফা কাভার সহ ঘর সাজানো সকল পন্যের উপর থাকছে বিশাল মূল্য ছাড় !!!,সোফা কাভার সহ ঘর সাজানো সকল পন্যের উপর থাকছে বিশাল মূল্য ছাড় !!!
spam,1,"সেন্ট্রাল প্লাজা,Ctg.Call: 01329658739","সেন্ট্রাল প্লাজা,Ctg.Call: <PHONE>"
spam,1,আপনার ঈদ কেনাকাটা হোক নিশ্চিত ও নিরাপদ! Essentials ও Ophelia এর ঈদ কালেকশন এখন সকল শো-রুমে ও essentialsshop.com.bd তে Call:01797527238,আপনার ঈদ কেনাকাটা হোক নিশ্চিত ও নিরাপদ! Essentials ও Ophelia এর ঈদ কালেকশন এখন সকল শো-রুমে ও <URL> তে Call: <PHONE>
spam,1,রবি অ্যাপে ১৫০টাকা পর্যন্ত মেগা ক্যাশব্যাক। কিনতে ক্লিক cutt.ly/rco,রবি অ্যাপে <MONEY> পর্যন্ত মেগা ক্যাশব্যাক। কিনতে ক্লিক <URL>
spam,1,মনা খারাপ!! পছন্দের গান খুজে পেতে ডায়াল করুন,মনা খারাপ!! পছন্দের গান খুজে পেতে ডায়াল করুন
spam,1,"IDP's Biggest Education Roadshow in Chattogram today! মিট করুন ৪৫ টিরও বেশি বিশ্ববিদ্যালয়ের (Australia, Canada, UK & USA) সাথে at Radisson Blu Chattogram Bay View আজ সকাল ১১টা থেকে সন্ধ্যা ৬টা পর্যন্ত। Sign up: http://ow.ly/2BAY50N8JCL বা কল করুন 01970082082_IDP Education","IDP's Biggest Education Roadshow in Chattogram today! মিট করুন <NUMBER> টিরও বেশি বিশ্ববিদ্যালয়ের (Australia, Canada, UK & USA) সাথে at Radisson Blu Chattogram Bay View আজ সকাল ১১টা থেকে সন্ধ্যা ৬টা পর্যন্ত। Sign up: <URL> বা কল করুন 01970082082_IDP Education"
spam,1,"হ্যালো .,কানাডিয়ান ইউনিভার্সিটি তে আপনার ভর্তি বিষয়ে আমার সাথে আজ কে অ্যাপয়েন্টমেন্ট আছে৷ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.কোন প্রশ্ন থাকলে নক করুন, https://rrj.nu/2W5Oty1Eশারমিন, GIC Education.","হ্যালো .,কানাডিয়ান ইউনিভার্সিটি তে আপনার ভর্তি বিষয়ে আমার সাথে আজ কে অ্যাপয়েন্টমেন্ট আছে৷ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.কোন প্রশ্ন থাকলে নক করুন, <URL> GIC Education."
spam,1,"প্রিয় ., 
মিঃ তাহমিদুল ৩০০০০CAD স্কলারশিপসহ কানাডার Lakehead University তে ভর্তি হয়েছে৷
https://rrj.nu/VucpYxnb 

আপনিও স্কলারশিপসহ ভর্তি হতে চাইলে আগামিকাল 3pm-5pm এর মধ্যে আমাদের অফিসে আসতে ভুলবেন না৷ 

ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.
GIC Education.","প্রিয় ., মিঃ তাহমিদুল ৩০০০০CAD স্কলারশিপসহ কানাডার Lakehead University তে ভর্তি হয়েছে৷ <URL> আপনিও স্কলারশিপসহ ভর্তি হতে চাইলে আগামিকাল 3pm-5pm এর মধ্যে আমাদের অফিসে আসতে ভুলবেন না৷ ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram. GIC Education."
spam,1,"অভিনন্দন .!
আপনার প্রোফাইলটি কানাডিয়ান ইউনিভার্সিটিতে ভর্তির জন্য প্রি-সিলেক্টেড হয়েছে৷ 

মিঃ রাফির মতো আপনিও পেতে পারেন ৪০০০০ CAD পর্যন্ত স্কলারশিপসহ কানাডিয়ান ইউনিভার্সিটি ভর্তি হবার সুযোগ৷ 
https://rrj.nu/kFGj26Cd 
পরবর্তী প্রসেস শুরু করতে আমাদের সাথে দেখা করুন ১০ জানুয়ারী, 3pm-5pm এর মধ্যে৷ 

ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram.
GIC Education.","অভিনন্দন .! আপনার প্রোফাইলটি কানাডিয়ান ইউনিভার্সিটিতে ভর্তির জন্য প্রি-সিলেক্টেড হয়েছে৷ মিঃ রাফির মতো আপনিও পেতে পারেন <NUMBER> CAD পর্যন্ত স্কলারশিপসহ কানাডিয়ান ইউনিভার্সিটি ভর্তি হবার সুযোগ৷ <URL> পরবর্তী প্রসেস শুরু করতে আমাদের সাথে দেখা করুন <NUMBER> জানুয়ারী, 3pm-5pm এর মধ্যে৷ ঠিকানাঃ Wasa Circle (Beside SH Khan petrol pump), Chattogram. GIC Education."
spam,1,"তুরষ্কের বিখ্যাত Aygaz LPG এখন আপনার এলাকায়।
অর্ডার করুন- 09612090909
StopAd? SMS BVZI to 21242",তুরষ্কের বিখ্যাত Aygaz LPG এখন আপনার এলাকায়। অর্ডার করুন- <NUMBER> StopAd? SMS BVZI to <NUMBER>
spam,1,"উপহার 2500 টাকা পেয়েছেন, চেক 213*26544#","উপহার <MONEY> পেয়েছেন, চেক <NUMBER> * <NUMBER> #"
spam,1,"৩৬%পর্যন্ত ছাড়ে বাবুর ডায়াপার
নগদ-এ৳৭৫ক্যাশব্যাক
T&C
chdl.co/nYSDqvCC",<NUMBER> %পর্যন্ত ছাড়ে বাবুর ডায়াপার নগদ-এ <MONEY> ক্যাশব্যাক T&C <URL>
spam,1,"মূল্যছাড়ে
শাক-সবজি
মাছ-মাংস
চাল-ডাল
ডিম-তেল
স্ন্যাকস
chdl.co/nY3qqtgf",মূল্যছাড়ে শাক-সবজি মাছ-মাংস চাল-ডাল ডিম-তেল স্ন্যাকস <URL>
spam,1,"আসসালামু আলাইকুম।

চট্রগ্রামে আননিসা গ্যালারির ২য় শোরুম উদ্বোধন উপলক্ষে আকর্ষণীয় ছাড় এবং উপহার পেতে চলে আসুন আমাদের আউটলেট এ।

গ্র্যান্ড ওপেনিং: ১৭/১২/২০২২। সকালঃ ১১টা। সপ: A2 , লেভেল: 3, বালি আর্কেড, চকবাজার, চট্রগ্রাম।
Helpline: 01630536530
www.annisagallerybd.com","আসসালামু আলাইকুম। চট্রগ্রামে আননিসা গ্যালারির ২য় শোরুম উদ্বোধন উপলক্ষে আকর্ষণীয় ছাড় এবং উপহার পেতে চলে আসুন আমাদের আউটলেট এ। গ্র্যান্ড ওপেনিং: <NUMBER> / <NUMBER> / <NUMBER> । সকালঃ ১১টা। সপ: A2 , লেভেল: <NUMBER> , বালি আর্কেড, চকবাজার, চট্রগ্রাম। Helpline: <PHONE> <URL>"
spam,1,আপনার BondhuShondan IVR_Daily সার্ভিসটির সাবস্ক্রিপশন সম্পন্ন করতে দয়া করে এই 123 টি এসএমএস এ পাঠান।,আপনার BondhuShondan IVR_Daily সার্ভিসটির সাবস্ক্রিপশন সম্পন্ন করতে দয়া করে এই <NUMBER> টি এসএমএস এ পাঠান।
spam,1,"[Pathao] বেশি অডার গরি জিতি লন কক্সবাজার ট্রিপ!
তাহলে আর দেরি কিসের? পাঠাও ফুড-এ মি লাইকি রেস্টুরেন্ট চকবাজার ব্রাঞ্চ থেকে বেশি বেশি অর্ডার করে জিতে নিন কক্সবাজার ট্রিপ! 
এখনই অর্ডার করুন: https://cutt.ly/J1xS6vD *শর্ত প্রযোজ্য",[Pathao] বেশি অডার গরি জিতি লন কক্সবাজার ট্রিপ! তাহলে আর দেরি কিসের? পাঠাও ফুড-এ মি লাইকি রেস্টুরেন্ট চকবাজার ব্রাঞ্চ থেকে বেশি বেশি অর্ডার করে জিতে নিন কক্সবাজার ট্রিপ! এখনই অর্ডার করুন: <URL> *শর্ত প্রযোজ্য
spam,1,"৳৯৯ ডিম আজই শেষদিন
তেল ৳৯৫৯
Y25 কোডে ৳২৫ মূল্যের গিফট
Chaldal.com/FREE",<MONEY> ডিম আজই শেষদিন তেল <MONEY> Y25 কোডে <MONEY> মূল্যের গিফট <URL>
spam,1,"৩ জিবি ৯৮ টাকা, মেয়াদ ৩০ দিন। শুধুমাত্র মাইটেলিটক অ্যাপে।","<NUMBER> জিবি <MONEY> , মেয়াদ <NUMBER> দিন। শুধুমাত্র মাইটেলিটক অ্যাপে।"
spam,1,এই ইদে ইবিএল কার্ডে উপভোগ করুন আকর্ষণীয় ট্র্যাভেল ও টুরিজম অফার! বিস্তারিত: https://ebl.com.bd/Eid-Offers-2023#travel শর্ত প্রযোজ্য,এই ইদে ইবিএল কার্ডে উপভোগ করুন আকর্ষণীয় ট্র্যাভেল ও টুরিজম অফার! বিস্তারিত: <URL> শর্ত প্রযোজ্য
spam,1,"কোরবানির জন্য পছন্দের পশুটি কিনুন নির্বিঘ্নে, আপনার ইবিএল কার্ড দিয়ে! বিস্তারিত জানতে ভিজিট করুন: https://ebl.com.bd/Eid-Offers-2023#cattle শর্ত প্রযোজ্য।","কোরবানির জন্য পছন্দের পশুটি কিনুন নির্বিঘ্নে, আপনার ইবিএল কার্ড দিয়ে! বিস্তারিত জানতে ভিজিট করুন: <URL> শর্ত প্রযোজ্য।"
